type,index,image,x,y,w,h,1,2,3,4,5,6,
buffer_b,7092,UI\Game\theme01\buffer_04.dds,660,90,30,30,0,0,0,0,
buffer_b,7093,UI\Game\theme01\buffer_04.dds,0,120,30,30,0,0,0,0,
buffer_b,7094,UI\Game\theme01\buffer_04.dds,30,120,30,30,0,0,0,0,
buffer_b,7095,UI\Game\theme01\buffer_04.dds,60,120,30,30,0,0,0,0,
buffer_b,7096,UI\Game\theme01\buffer_04.dds,90,120,30,30,0,0,0,0,
buffer_b,7097,UI\Game\theme01\buffer_04.dds,120,120,30,30,0,0,0,0,
buffer_b,7098,UI\Game\theme01\buffer_04.dds,150,120,30,30,0,0,0,0,
buffer_b,7099,UI\Game\theme01\buffer_04.dds,180,120,30,30,0,0,0,0,
buffer_b,7100,UI\Game\theme01\buffer_04.dds,210,120,30,30,0,0,0,0,
buffer_b,7101,UI\Game\theme01\buffer_04.dds,240,120,30,30,0,0,0,0,
buffer_b,7102,UI\Game\theme01\buffer_04.dds,270,120,30,30,0,0,0,0,
buffer_b,7103,UI\Game\theme01\buffer_04.dds,300,120,30,30,0,0,0,0,
buffer_b,7104,UI\Game\theme01\buffer_04.dds,330,120,30,30,0,0,0,0,
buffer_b,7105,UI\Game\theme01\buffer_04.dds,360,120,30,30,0,0,0,0,
buffer_b,7106,UI\Game\theme01\buffer_04.dds,390,120,30,30,0,0,0,0,
buffer_b,7107,UI\Game\theme01\buffer_04.dds,420,120,30,30,0,0,0,0,
buffer_b,7108,UI\Game\theme01\buffer_04.dds,450,120,30,30,0,0,0,0,
buffer_b,7109,UI\Game\theme01\buffer_04.dds,480,120,30,30,0,0,0,0,
buffer_b,7110,UI\Game\theme01\buffer_04.dds,510,120,30,30,0,0,0,0,
buffer_b,7111,UI\Game\theme01\buffer_04.dds,540,120,30,30,0,0,0,0,
buffer_b,7112,UI\Game\theme01\buffer_04.dds,570,120,30,30,0,0,0,0,
buffer_b,7113,UI\Game\theme01\buffer_04.dds,600,120,30,30,0,0,0,0,
buffer_b,7114,UI\Game\theme01\buffer_04.dds,630,120,30,30,0,0,0,0,
buffer_b,7115,UI\Game\theme01\buffer_04.dds,660,120,30,30,0,0,0,0,
buffer_b,7116,UI\Game\theme01\buffer_04.dds,0,150,30,30,0,0,0,0,
buffer_b,7117,UI\Game\theme01\buffer_04.dds,30,150,30,30,0,0,0,0,
buffer_b,7118,UI\Game\theme01\buffer_04.dds,60,150,30,30,0,0,0,0,
buffer_b,7119,UI\Game\theme01\buffer_04.dds,90,150,30,30,0,0,0,0,
buffer_b,7120,UI\Game\theme01\buffer_04.dds,120,150,30,30,0,0,0,0,
buffer_b,7121,UI\Game\theme01\buffer_04.dds,150,150,30,30,0,0,0,0,
buffer_b,7122,UI\Game\theme01\buffer_04.dds,180,150,30,30,0,0,0,0,
buffer_b,7123,UI\Game\theme01\buffer_04.dds,210,150,30,30,0,0,0,0,
buffer_b,7124,UI\Game\theme01\buffer_04.dds,240,150,30,30,0,0,0,0,
buffer_b,7125,UI\Game\theme01\buffer_04.dds,270,150,30,30,0,0,0,0,
buffer_b,7126,UI\Game\theme01\buffer_04.dds,300,150,30,30,0,0,0,0,
buffer_b,7127,UI\Game\theme01\buffer_04.dds,330,150,30,30,0,0,0,0,
buffer_b,7128,UI\Game\theme01\buffer_04.dds,360,150,30,30,0,0,0,0,
buffer_b,7129,UI\Game\theme01\buffer_04.dds,390,150,30,30,0,0,0,0,
buffer_b,7130,UI\Game\theme01\buffer_04.dds,420,150,30,30,0,0,0,0,
buffer_b,7131,UI\Game\theme01\buffer_04.dds,450,150,30,30,0,0,0,0,
buffer_b,7132,UI\Game\theme01\buffer_04.dds,480,150,30,30,0,0,0,0,
buffer_b,7133,UI\Game\theme01\buffer_04.dds,510,150,30,30,0,0,0,0,
buffer_b,7134,UI\Game\theme01\buffer_04.dds,540,150,30,30,0,0,0,0,
buffer_b,7135,UI\Game\theme01\buffer_04.dds,570,150,30,30,0,0,0,0,
buffer_b,7136,UI\Game\theme01\buffer_04.dds,600,150,30,30,0,0,0,0,
buffer_b,7137,UI\Game\theme01\buffer_04.dds,630,150,30,30,0,0,0,0,
buffer_b,7138,UI\Game\theme01\buffer_04.dds,660,150,30,30,0,0,0,0,
buffer_b,7139,UI\Game\theme01\buffer_04.dds,0,180,30,30,0,0,0,0,
buffer_b,7140,UI\Game\theme01\buffer_04.dds,30,180,30,30,0,0,0,0,
buffer_b,7141,UI\Game\theme01\buffer_04.dds,60,180,30,30,0,0,0,0,
buffer_b,7142,UI\Game\theme01\buffer_04.dds,90,180,30,30,0,0,0,0,
buffer_b,7143,UI\Game\theme01\buffer_04.dds,120,180,30,30,0,0,0,0,
buffer_b,7144,UI\Game\theme01\buffer_04.dds,150,180,30,30,0,0,0,0,
buffer_b,7145,UI\Game\theme01\buffer_04.dds,180,180,30,30,0,0,0,0,
buffer_b,7146,UI\Game\theme01\buffer_04.dds,210,180,30,30,0,0,0,0,
buffer_b,7147,UI\Game\theme01\buffer_04.dds,240,180,30,30,0,0,0,0,
buffer_b,7148,UI\Game\theme01\buffer_04.dds,270,180,30,30,0,0,0,0,
buffer_b,7149,UI\Game\theme01\buffer_04.dds,300,180,30,30,0,0,0,0,
buffer_b,7150,UI\Game\theme01\buffer_04.dds,330,180,30,30,0,0,0,0,
buffer_b,7151,UI\Game\theme01\buffer_04.dds,360,180,30,30,0,0,0,0,
buffer_b,7152,UI\Game\theme01\buffer_04.dds,390,180,30,30,0,0,0,0,
buffer_b,7153,UI\Game\theme01\buffer_04.dds,420,180,30,30,0,0,0,0,
buffer_b,7154,UI\Game\theme01\buffer_04.dds,450,180,30,30,0,0,0,0,
buffer_b,7155,UI\Game\theme01\buffer_04.dds,480,180,30,30,0,0,0,0,
buffer_b,7156,UI\Game\theme01\buffer_04.dds,510,180,30,30,0,0,0,0,
buffer_b,7157,UI\Game\theme01\buffer_04.dds,540,180,30,30,0,0,0,0,
buffer_b,7158,UI\Game\theme01\buffer_04.dds,570,180,30,30,0,0,0,0,
buffer_b,7159,UI\Game\theme01\buffer_04.dds,600,180,30,30,0,0,0,0,
buffer_b,7160,UI\Game\theme01\buffer_04.dds,630,180,30,30,0,0,0,0,
buffer_b,7161,UI\Game\theme01\buffer_04.dds,660,180,30,30,0,0,0,0,
buffer_b,7162,UI\Game\theme01\buffer_04.dds,0,210,30,30,0,0,0,0,
buffer_b,7163,UI\Game\theme01\buffer_04.dds,30,210,30,30,0,0,0,0,
buffer_b,7164,UI\Game\theme01\buffer_04.dds,60,210,30,30,0,0,0,0,
buffer_b,7165,UI\Game\theme01\buffer_04.dds,90,210,30,30,0,0,0,0,
buffer_b,7166,UI\Game\theme01\buffer_04.dds,120,210,30,30,0,0,0,0,
buffer_b,7167,UI\Game\theme01\buffer_04.dds,150,210,30,30,0,0,0,0,
buffer_b,7168,UI\Game\theme01\buffer_04.dds,180,210,30,30,0,0,0,0,
buffer_b,7169,UI\Game\theme01\buffer_04.dds,210,210,30,30,0,0,0,0,
buffer_b,7170,UI\Game\theme01\buffer_04.dds,240,210,30,30,0,0,0,0,
buffer_b,7171,UI\Game\theme01\buffer_04.dds,270,210,30,30,0,0,0,0,
buffer_b,7172,UI\Game\theme01\buffer_04.dds,300,210,30,30,0,0,0,0,
buffer_b,7173,UI\Game\theme01\buffer_04.dds,330,210,30,30,0,0,0,0,
buffer_b,7174,UI\Game\theme01\buffer_04.dds,360,210,30,30,0,0,0,0,
buffer_b,7175,UI\Game\theme01\buffer_04.dds,390,210,30,30,0,0,0,0,
buffer_b,7176,UI\Game\theme01\buffer_04.dds,420,210,30,30,0,0,0,0,
buffer_b,7177,UI\Game\theme01\buffer_04.dds,450,210,30,30,0,0,0,0,
buffer_b,7178,UI\Game\theme01\buffer_04.dds,480,210,30,30,0,0,0,0,
buffer_b,7179,UI\Game\theme01\buffer_04.dds,510,210,30,30,0,0,0,0,
buffer_b,7180,UI\Game\theme01\buffer_04.dds,540,210,30,30,0,0,0,0,
buffer_b,7181,UI\Game\theme01\buffer_04.dds,570,210,30,30,0,0,0,0,
buffer_b,7182,UI\Game\theme01\buffer_04.dds,600,210,30,30,0,0,0,0,
buffer_b,7183,UI\Game\theme01\buffer_04.dds,630,210,30,30,0,0,0,0,
buffer_b,7184,UI\Game\theme01\buffer_04.dds,660,210,30,30,0,0,0,0,
buffer_b,7185,UI\Game\theme01\buffer_04.dds,0,240,30,30,0,0,0,0,
buffer_b,7186,UI\Game\theme01\buffer_04.dds,30,240,30,30,0,0,0,0,
buffer_b,7187,UI\Game\theme01\buffer_04.dds,60,240,30,30,0,0,0,0,
buffer_b,7188,UI\Game\theme01\buffer_04.dds,90,240,30,30,0,0,0,0,
buffer_b,7189,UI\Game\theme01\buffer_04.dds,120,240,30,30,0,0,0,0,
buffer_b,7190,UI\Game\theme01\buffer_04.dds,150,240,30,30,0,0,0,0,
buffer_b,7191,UI\Game\theme01\buffer_04.dds,180,240,30,30,0,0,0,0,
buffer_b,7192,UI\Game\theme01\buffer_04.dds,210,240,30,30,0,0,0,0,
buffer_b,7193,UI\Game\theme01\buffer_04.dds,240,240,30,30,0,0,0,0,
buffer_b,7194,UI\Game\theme01\buffer_04.dds,270,240,30,30,0,0,0,0,
buffer_b,7195,UI\Game\theme01\buffer_04.dds,300,240,30,30,0,0,0,0,
buffer_b,7196,UI\Game\theme01\buffer_04.dds,330,240,30,30,0,0,0,0,
buffer_b,7197,UI\Game\theme01\buffer_04.dds,360,240,30,30,0,0,0,0,
buffer_b,7198,UI\Game\theme01\buffer_04.dds,390,240,30,30,0,0,0,0,
buffer_b,7199,UI\Game\theme01\buffer_04.dds,420,240,30,30,0,0,0,0,
buffer_b,7200,UI\Game\theme01\buffer_04.dds,450,240,30,30,0,0,0,0,
buffer_b,7201,UI\Game\theme01\buffer_04.dds,480,240,30,30,0,0,0,0,
buffer_b,7202,UI\Game\theme01\buffer_04.dds,510,240,30,30,0,0,0,0,
buffer_b,7203,UI\Game\theme01\buffer_04.dds,540,240,30,30,0,0,0,0,
buffer_b,7204,UI\Game\theme01\buffer_04.dds,570,240,30,30,0,0,0,0,
buffer_b,7205,UI\Game\theme01\buffer_04.dds,600,240,30,30,0,0,0,0,
buffer_b,7206,UI\Game\theme01\buffer_04.dds,630,240,30,30,0,0,0,0,
buffer_b,7207,UI\Game\theme01\buffer_04.dds,660,240,30,30,0,0,0,0,
buffer_b,7208,UI\Game\theme01\buffer_04.dds,0,270,30,30,0,0,0,0,
buffer_b,7209,UI\Game\theme01\buffer_04.dds,30,270,30,30,0,0,0,0,
buffer_b,7210,UI\Game\theme01\buffer_04.dds,60,270,30,30,0,0,0,0,
buffer_b,7211,UI\Game\theme01\buffer_04.dds,90,270,30,30,0,0,0,0,
buffer_b,7212,UI\Game\theme01\buffer_04.dds,120,270,30,30,0,0,0,0,
buffer_b,7213,UI\Game\theme01\buffer_04.dds,150,270,30,30,0,0,0,0,
buffer_b,7214,UI\Game\theme01\buffer_04.dds,180,270,30,30,0,0,0,0,
buffer_b,7215,UI\Game\theme01\buffer_04.dds,210,270,30,30,0,0,0,0,
buffer_b,7216,UI\Game\theme01\buffer_04.dds,240,270,30,30,0,0,0,0,
buffer_b,7217,UI\Game\theme01\buffer_04.dds,270,270,30,30,0,0,0,0,
buffer_b,7218,UI\Game\theme01\buffer_04.dds,300,270,30,30,0,0,0,0,
buffer_b,7219,UI\Game\theme01\buffer_04.dds,330,270,30,30,0,0,0,0,
buffer_b,7220,UI\Game\theme01\buffer_04.dds,360,270,30,30,0,0,0,0,
buffer_b,7221,UI\Game\theme01\buffer_04.dds,390,270,30,30,0,0,0,0,
buffer_b,7222,UI\Game\theme01\buffer_04.dds,420,270,30,30,0,0,0,0,
buffer_b,7223,UI\Game\theme01\buffer_04.dds,450,270,30,30,0,0,0,0,
buffer_b,7224,UI\Game\theme01\buffer_04.dds,480,270,30,30,0,0,0,0,
buffer_b,7225,UI\Game\theme01\buffer_04.dds,510,270,30,30,0,0,0,0,
buffer_b,7226,UI\Game\theme01\buffer_04.dds,540,270,30,30,0,0,0,0,
buffer_b,7227,UI\Game\theme01\buffer_04.dds,570,270,30,30,0,0,0,0,
buffer_b,7228,UI\Game\theme01\buffer_04.dds,600,270,30,30,0,0,0,0,
buffer_b,7229,UI\Game\theme01\buffer_04.dds,630,270,30,30,0,0,0,0,
buffer_b,7230,UI\Game\theme01\buffer_04.dds,660,270,30,30,0,0,0,0,
buffer_b,7231,UI\Game\theme01\buffer_04.dds,0,300,30,30,0,0,0,0,
buffer_b,7232,UI\Game\theme01\buffer_04.dds,30,300,30,30,0,0,0,0,
buffer_b,7233,UI\Game\theme01\buffer_04.dds,60,300,30,30,0,0,0,0,
buffer_b,7234,UI\Game\theme01\buffer_04.dds,90,300,30,30,0,0,0,0,
buffer_b,7235,UI\Game\theme01\buffer_04.dds,120,300,30,30,0,0,0,0,
buffer_b,7236,UI\Game\theme01\buffer_04.dds,150,300,30,30,0,0,0,0,
buffer_b,7237,UI\Game\theme01\buffer_04.dds,180,300,30,30,0,0,0,0,
buffer_b,7238,UI\Game\theme01\buffer_04.dds,210,300,30,30,0,0,0,0,
buffer_b,7239,UI\Game\theme01\buffer_04.dds,240,300,30,30,0,0,0,0,
buffer_b,7240,UI\Game\theme01\buffer_04.dds,270,300,30,30,0,0,0,0,
buffer_b,7241,UI\Game\theme01\buffer_04.dds,300,300,30,30,0,0,0,0,
buffer_b,7242,UI\Game\theme01\buffer_04.dds,330,300,30,30,0,0,0,0,
buffer_b,7243,UI\Game\theme01\buffer_04.dds,360,300,30,30,0,0,0,0,
buffer_b,7244,UI\Game\theme01\buffer_04.dds,390,300,30,30,0,0,0,0,
buffer_b,7245,UI\Game\theme01\buffer_04.dds,420,300,30,30,0,0,0,0,
buffer_b,7246,UI\Game\theme01\buffer_04.dds,450,300,30,30,0,0,0,0,
buffer_b,7247,UI\Game\theme01\buffer_04.dds,480,300,30,30,0,0,0,0,
buffer_b,7248,UI\Game\theme01\buffer_04.dds,510,300,30,30,0,0,0,0,
buffer_b,7249,UI\Game\theme01\buffer_04.dds,540,300,30,30,0,0,0,0,
buffer_b,7250,UI\Game\theme01\buffer_04.dds,570,300,30,30,0,0,0,0,
buffer_b,7251,UI\Game\theme01\buffer_04.dds,600,300,30,30,0,0,0,0,
buffer_b,7252,UI\Game\theme01\buffer_04.dds,630,300,30,30,0,0,0,0,
buffer_b,7253,UI\Game\theme01\buffer_04.dds,660,300,30,30,0,0,0,0,
buffer_b,7254,UI\Game\theme01\buffer_04.dds,0,330,30,30,0,0,0,0,
buffer_b,7255,UI\Game\theme01\buffer_04.dds,30,330,30,30,0,0,0,0,
buffer_b,7256,UI\Game\theme01\buffer_04.dds,60,330,30,30,0,0,0,0,
buffer_b,7257,UI\Game\theme01\buffer_04.dds,90,330,30,30,0,0,0,0,
buffer_b,7258,UI\Game\theme01\buffer_04.dds,120,330,30,30,0,0,0,0,
buffer_b,7259,UI\Game\theme01\buffer_04.dds,150,330,30,30,0,0,0,0,
buffer_b,7260,UI\Game\theme01\buffer_04.dds,180,330,30,30,0,0,0,0,
buffer_b,7261,UI\Game\theme01\buffer_04.dds,210,330,30,30,0,0,0,0,
buffer_b,7262,UI\Game\theme01\buffer_04.dds,240,330,30,30,0,0,0,0,
buffer_b,7263,UI\Game\theme01\buffer_04.dds,270,330,30,30,0,0,0,0,
buffer_b,7264,UI\Game\theme01\buffer_04.dds,300,330,30,30,0,0,0,0,
buffer_b,7265,UI\Game\theme01\buffer_04.dds,330,330,30,30,0,0,0,0,
buffer_b,7266,UI\Game\theme01\buffer_04.dds,360,330,30,30,0,0,0,0,
buffer_b,7267,UI\Game\theme01\buffer_04.dds,390,330,30,30,0,0,0,0,
buffer_b,7268,UI\Game\theme01\buffer_04.dds,420,330,30,30,0,0,0,0,
buffer_b,7269,UI\Game\theme01\buffer_04.dds,450,330,30,30,0,0,0,0,
buffer_b,7270,UI\Game\theme01\buffer_04.dds,480,330,30,30,0,0,0,0,
buffer_b,7271,UI\Game\theme01\buffer_04.dds,510,330,30,30,0,0,0,0,
buffer_b,7272,UI\Game\theme01\buffer_04.dds,540,330,30,30,0,0,0,0,
buffer_b,7273,UI\Game\theme01\buffer_04.dds,570,330,30,30,0,0,0,0,
buffer_b,7274,UI\Game\theme01\buffer_04.dds,600,330,30,30,0,0,0,0,
buffer_b,7275,UI\Game\theme01\buffer_04.dds,630,330,30,30,0,0,0,0,
buffer_b,7276,UI\Game\theme01\buffer_04.dds,660,330,30,30,0,0,0,0,
buffer_b,7277,UI\Game\theme01\buffer_04.dds,0,360,30,30,0,0,0,0,
buffer_b,7278,UI\Game\theme01\buffer_04.dds,30,360,30,30,0,0,0,0,
buffer_b,7279,UI\Game\theme01\buffer_04.dds,60,360,30,30,0,0,0,0,
buffer_b,7280,UI\Game\theme01\buffer_04.dds,90,360,30,30,0,0,0,0,
buffer_b,7281,UI\Game\theme01\buffer_04.dds,120,360,30,30,0,0,0,0,
buffer_b,7282,UI\Game\theme01\buffer_04.dds,150,360,30,30,0,0,0,0,
buffer_b,7283,UI\Game\theme01\buffer_04.dds,180,360,30,30,0,0,0,0,
buffer_b,7284,UI\Game\theme01\buffer_04.dds,210,360,30,30,0,0,0,0,
buffer_b,7285,UI\Game\theme01\buffer_04.dds,240,360,30,30,0,0,0,0,
buffer_b,7286,UI\Game\theme01\buffer_04.dds,270,360,30,30,0,0,0,0,
buffer_b,7287,UI\Game\theme01\buffer_04.dds,300,360,30,30,0,0,0,0,
buffer_b,7288,UI\Game\theme01\buffer_04.dds,330,360,30,30,0,0,0,0,
buffer_b,7289,UI\Game\theme01\buffer_04.dds,360,360,30,30,0,0,0,0,
buffer_b,7290,UI\Game\theme01\buffer_04.dds,390,360,30,30,0,0,0,0,
buffer_b,7291,UI\Game\theme01\buffer_04.dds,420,360,30,30,0,0,0,0,
buffer_b,7292,UI\Game\theme01\buffer_04.dds,450,360,30,30,0,0,0,0,
buffer_b,7293,UI\Game\theme01\buffer_04.dds,480,360,30,30,0,0,0,0,
buffer_b,7294,UI\Game\theme01\buffer_04.dds,510,360,30,30,0,0,0,0,
buffer_b,7295,UI\Game\theme01\buffer_04.dds,540,360,30,30,0,0,0,0,
buffer_b,7296,UI\Game\theme01\buffer_04.dds,570,360,30,30,0,0,0,0,
buffer_b,7297,UI\Game\theme01\buffer_04.dds,600,360,30,30,0,0,0,0,
buffer_b,7298,UI\Game\theme01\buffer_04.dds,630,360,30,30,0,0,0,0,
buffer_b,7299,UI\Game\theme01\buffer_04.dds,660,360,30,30,0,0,0,0,
buffer_b,7300,UI\Game\theme01\buffer_04.dds,0,390,30,30,0,0,0,0,
buffer_b,7301,UI\Game\theme01\buffer_04.dds,30,390,30,30,0,0,0,0,
buffer_b,7302,UI\Game\theme01\buffer_04.dds,60,390,30,30,0,0,0,0,
buffer_b,7303,UI\Game\theme01\buffer_04.dds,90,390,30,30,0,0,0,0,
buffer_b,7304,UI\Game\theme01\buffer_04.dds,120,390,30,30,0,0,0,0,
buffer_b,7305,UI\Game\theme01\buffer_04.dds,150,390,30,30,0,0,0,0,
buffer_b,7306,UI\Game\theme01\buffer_04.dds,180,390,30,30,0,0,0,0,
buffer_b,7307,UI\Game\theme01\buffer_04.dds,210,390,30,30,0,0,0,0,
buffer_b,7308,UI\Game\theme01\buffer_04.dds,240,390,30,30,0,0,0,0,
buffer_b,7309,UI\Game\theme01\buffer_04.dds,270,390,30,30,0,0,0,0,
buffer_b,7310,UI\Game\theme01\buffer_04.dds,300,390,30,30,0,0,0,0,
buffer_b,7311,UI\Game\theme01\buffer_04.dds,330,390,30,30,0,0,0,0,
buffer_b,7312,UI\Game\theme01\buffer_04.dds,360,390,30,30,0,0,0,0,
buffer_b,7313,UI\Game\theme01\buffer_04.dds,390,390,30,30,0,0,0,0,
buffer_b,7314,UI\Game\theme01\buffer_04.dds,420,390,30,30,0,0,0,0,
buffer_b,7315,UI\Game\theme01\buffer_04.dds,450,390,30,30,0,0,0,0,
buffer_b,7316,UI\Game\theme01\buffer_04.dds,480,390,30,30,0,0,0,0,
buffer_b,7317,UI\Game\theme01\buffer_04.dds,510,390,30,30,0,0,0,0,
buffer_b,7318,UI\Game\theme01\buffer_04.dds,540,390,30,30,0,0,0,0,
buffer_b,7319,UI\Game\theme01\buffer_04.dds,570,390,30,30,0,0,0,0,
buffer_b,7320,UI\Game\theme01\buffer_04.dds,600,390,30,30,0,0,0,0,
buffer_b,7321,UI\Game\theme01\buffer_04.dds,630,390,30,30,0,0,0,0,
buffer_b,7322,UI\Game\theme01\buffer_04.dds,660,390,30,30,0,0,0,0,
buffer_b,7323,UI\Game\theme01\buffer_04.dds,0,420,30,30,0,0,0,0,
buffer_b,7324,UI\Game\theme01\buffer_04.dds,30,420,30,30,0,0,0,0,
buffer_b,7325,UI\Game\theme01\buffer_04.dds,60,420,30,30,0,0,0,0,
buffer_b,7326,UI\Game\theme01\buffer_04.dds,90,420,30,30,0,0,0,0,
buffer_b,7327,UI\Game\theme01\buffer_04.dds,120,420,30,30,0,0,0,0,
buffer_b,7328,UI\Game\theme01\buffer_04.dds,150,420,30,30,0,0,0,0,
buffer_b,7329,UI\Game\theme01\buffer_04.dds,180,420,30,30,0,0,0,0,
buffer_b,7330,UI\Game\theme01\buffer_04.dds,210,420,30,30,0,0,0,0,
buffer_b,7331,UI\Game\theme01\buffer_04.dds,240,420,30,30,0,0,0,0,
buffer_b,7332,UI\Game\theme01\buffer_04.dds,270,420,30,30,0,0,0,0,
buffer_b,7333,UI\Game\theme01\buffer_04.dds,300,420,30,30,0,0,0,0,
buffer_b,7334,UI\Game\theme01\buffer_04.dds,330,420,30,30,0,0,0,0,
buffer_b,7335,UI\Game\theme01\buffer_04.dds,360,420,30,30,0,0,0,0,
buffer_b,7336,UI\Game\theme01\buffer_04.dds,390,420,30,30,0,0,0,0,
buffer_b,7337,UI\Game\theme01\buffer_04.dds,420,420,30,30,0,0,0,0,
buffer_b,7338,UI\Game\theme01\buffer_04.dds,450,420,30,30,0,0,0,0,
buffer_b,7339,UI\Game\theme01\buffer_04.dds,480,420,30,30,0,0,0,0,
buffer_b,7340,UI\Game\theme01\buffer_04.dds,510,420,30,30,0,0,0,0,
buffer_b,7341,UI\Game\theme01\buffer_04.dds,540,420,30,30,0,0,0,0,
buffer_b,7342,UI\Game\theme01\buffer_04.dds,570,420,30,30,0,0,0,0,
buffer_b,7343,UI\Game\theme01\buffer_04.dds,600,420,30,30,0,0,0,0,
buffer_b,7344,UI\Game\theme01\buffer_04.dds,630,420,30,30,0,0,0,0,
buffer_b,7345,UI\Game\theme01\buffer_04.dds,660,420,30,30,0,0,0,0,
buffer_b,7346,UI\Game\theme01\buffer_04.dds,0,450,30,30,0,0,0,0,
buffer_b,7347,UI\Game\theme01\buffer_04.dds,30,450,30,30,0,0,0,0,
buffer_b,7348,UI\Game\theme01\buffer_04.dds,60,450,30,30,0,0,0,0,
buffer_b,7349,UI\Game\theme01\buffer_04.dds,90,450,30,30,0,0,0,0,
buffer_b,7350,UI\Game\theme01\buffer_04.dds,120,450,30,30,0,0,0,0,
buffer_b,7351,UI\Game\theme01\buffer_04.dds,150,450,30,30,0,0,0,0,
buffer_b,7352,UI\Game\theme01\buffer_04.dds,180,450,30,30,0,0,0,0,
buffer_b,7353,UI\Game\theme01\buffer_04.dds,210,450,30,30,0,0,0,0,
buffer_b,7354,UI\Game\theme01\buffer_04.dds,240,450,30,30,0,0,0,0,
buffer_b,7355,UI\Game\theme01\buffer_04.dds,270,450,30,30,0,0,0,0,
buffer_b,7356,UI\Game\theme01\buffer_04.dds,300,450,30,30,0,0,0,0,
buffer_b,7357,UI\Game\theme01\buffer_04.dds,330,450,30,30,0,0,0,0,
buffer_b,7358,UI\Game\theme01\buffer_04.dds,360,450,30,30,0,0,0,0,
buffer_b,7359,UI\Game\theme01\buffer_04.dds,390,450,30,30,0,0,0,0,
buffer_b,7360,UI\Game\theme01\buffer_04.dds,420,450,30,30,0,0,0,0,
buffer_b,7361,UI\Game\theme01\buffer_04.dds,450,450,30,30,0,0,0,0,
buffer_b,7362,UI\Game\theme01\buffer_04.dds,480,450,30,30,0,0,0,0,
buffer_b,7363,UI\Game\theme01\buffer_04.dds,510,450,30,30,0,0,0,0,
buffer_b,7364,UI\Game\theme01\buffer_04.dds,540,450,30,30,0,0,0,0,
buffer_b,7365,UI\Game\theme01\buffer_04.dds,570,450,30,30,0,0,0,0,
buffer_b,7366,UI\Game\theme01\buffer_04.dds,600,450,30,30,0,0,0,0,
buffer_b,7367,UI\Game\theme01\buffer_04.dds,630,450,30,30,0,0,0,0,
buffer_b,7368,UI\Game\theme01\buffer_04.dds,660,450,30,30,0,0,0,0,
buffer_b,7369,UI\Game\theme01\buffer_04.dds,0,480,30,30,0,0,0,0,
buffer_b,7370,UI\Game\theme01\buffer_04.dds,30,480,30,30,0,0,0,0,
buffer_b,7371,UI\Game\theme01\buffer_04.dds,60,480,30,30,0,0,0,0,
buffer_b,7372,UI\Game\theme01\buffer_04.dds,90,480,30,30,0,0,0,0,
buffer_b,7373,UI\Game\theme01\buffer_04.dds,120,480,30,30,0,0,0,0,
buffer_b,7374,UI\Game\theme01\buffer_04.dds,150,480,30,30,0,0,0,0,
buffer_b,7375,UI\Game\theme01\buffer_04.dds,180,480,30,30,0,0,0,0,
buffer_b,7376,UI\Game\theme01\buffer_04.dds,210,480,30,30,0,0,0,0,
buffer_b,7377,UI\Game\theme01\buffer_04.dds,240,480,30,30,0,0,0,0,
buffer_b,7378,UI\Game\theme01\buffer_04.dds,270,480,30,30,0,0,0,0,
buffer_b,7379,UI\Game\theme01\buffer_04.dds,300,480,30,30,0,0,0,0,
buffer_b,7380,UI\Game\theme01\buffer_04.dds,330,480,30,30,0,0,0,0,
buffer_b,7381,UI\Game\theme01\buffer_04.dds,360,480,30,30,0,0,0,0,
buffer_b,7382,UI\Game\theme01\buffer_04.dds,390,480,30,30,0,0,0,0,
buffer_b,7383,UI\Game\theme01\buffer_04.dds,420,480,30,30,0,0,0,0,
buffer_b,7384,UI\Game\theme01\buffer_04.dds,450,480,30,30,0,0,0,0,
buffer_b,7385,UI\Game\theme01\buffer_04.dds,480,480,30,30,0,0,0,0,
buffer_b,7386,UI\Game\theme01\buffer_04.dds,510,480,30,30,0,0,0,0,
buffer_b,7387,UI\Game\theme01\buffer_04.dds,540,480,30,30,0,0,0,0,
buffer_b,7388,UI\Game\theme01\buffer_04.dds,570,480,30,30,0,0,0,0,
buffer_b,7389,UI\Game\theme01\buffer_04.dds,600,480,30,30,0,0,0,0,
buffer_b,7390,UI\Game\theme01\buffer_04.dds,630,480,30,30,0,0,0,0,
buffer_b,7391,UI\Game\theme01\buffer_04.dds,660,480,30,30,0,0,0,0,
buffer_b,7392,UI\Game\theme01\buffer_04.dds,0,510,30,30,0,0,0,0,
buffer_b,7393,UI\Game\theme01\buffer_04.dds,30,510,30,30,0,0,0,0,
buffer_b,7394,UI\Game\theme01\buffer_04.dds,60,510,30,30,0,0,0,0,
buffer_b,7395,UI\Game\theme01\buffer_04.dds,90,510,30,30,0,0,0,0,
buffer_b,7396,UI\Game\theme01\buffer_04.dds,120,510,30,30,0,0,0,0,
buffer_b,7397,UI\Game\theme01\buffer_04.dds,150,510,30,30,0,0,0,0,
buffer_b,7398,UI\Game\theme01\buffer_04.dds,180,510,30,30,0,0,0,0,
buffer_b,7399,UI\Game\theme01\buffer_04.dds,210,510,30,30,0,0,0,0,
buffer_b,7400,UI\Game\theme01\buffer_04.dds,240,510,30,30,0,0,0,0,
buffer_b,7401,UI\Game\theme01\buffer_04.dds,270,510,30,30,0,0,0,0,
